Course,URL,instructor,Price (full),Price (discount),Rank
Nikon Z6 / Z7 Crash Course,www.udemy.com/course/nikon-z6-z7-crash-course/,Michael Andrew,0,"¥4,800",Rating: 4.6 out of 54.6 - (36)
Videography for Beginners: Shooting With a DSLR /Mirrorless,www.udemy.com/course/videography-for-beginners-shooting-with-a-dslr-mirrorless/,Kush Sharma,£149.99,£17.99,Rating: 4.5 out of 54.5 - (44)
Photography - Canon  2000D/1500D/REBEL T7 Camera User Course,www.udemy.com/course/photography-canon-eos-2000d-rebel-t7-camera-user-course/,Jeremy Bayston,£34.99,£11.99,Rating: 4.7 out of 54.7 - (90)
Final Cut Pro X - The ultimate guide,www.udemy.com/course/final-cut-pro-x-from-zero-to-pro/,Konrad Vilhjalmsson,£39.99,£11.99,Rating: 4.6 out of 54.6 - (66)
The Ultimate Recipe For Taking Amazing Portraits Every Time!,www.udemy.com/course/the-ultimate-recipe-for-taking-amazing-portraits-every-time/,Sandy Dee,£89.99,£11.99,Rating: 4.6 out of 54.6 - (32)
"Posing Masterclass 2019 (Models, Couples, Families)",www.udemy.com/course/posing-masterclass-models-couples-families/,Alex Dominguez,£199.99,£11.99,Rating: 4.2 out of 54.2 - (27)
Adobe Premiere Pro: Ultimate Beginner Course,www.udemy.com/course/premiere-pro-with-brad-newton/,Brad Newton,£199.99,£17.99,Rating: 4.5 out of 54.5 - (463)
Photography - Individual & Family Posing - Live Sessions,www.udemy.com/course/photography-individual-and-family-posing/,Bernie Raffe AMPA,£34.99,£11.99,Rating: 4.6 out of 54.6 - (295)
Fusion VFX in Davinci Resolve 16,www.udemy.com/course/fusion-vfx-in-davinci-resolve/,Nick Carter,£19.99,£11.99,Rating: 4.2 out of 54.2 - (31)
Sony A6100/A6400/A6600 Crash Course Training Tutorial Video,www.udemy.com/course/sony-a6400-crash-course-traiing-tutorial-video/,Michael Andrew,0,£39.99,Rating: 4.8 out of 54.8 - (30)
"The Unofficial Guide to Sony's a6000, a6300, and a6500",www.udemy.com/course/the-unofficial-guide-to-the-sony-a6000/,Forge Productions,£119.99,£11.99,Rating: 4.2 out of 54.2 - (220)
High End Beauty Retouching in Photoshop 2.0,www.udemy.com/course/professional-beauty-retouching-in-photoshop/,Marcin Mikus,£199.99,£11.99,Rating: 4.6 out of 54.6 - (168)
Affinity Photo for the iPad: Special Effects,www.udemy.com/course/affinity-photo-for-the-ipad-special-effects/,Simon Foster,£59.99,£11.99,Rating: 4.8 out of 54.8 - (37)
Introduction to 2 & 3D Drone Modeling With Agisoft Metashape,www.udemy.com/course/2d-3d-drone-modeling-and-mapping-with-agisoft-metashape/,Richard L Charpentier,£24.99,£11.99,Rating: 4.4 out of 54.4 - (77)
Smartphone Photography: Take the BEST photos with your phone,www.udemy.com/course/smartphone-photography-android-central/,Alex Dobie,0,£19.99,Rating: 4.4 out of 54.4 - (10)
Masterclass: Ultimate Field Guide to Wildlife Photography,www.udemy.com/course/ultimate-field-guide-to-wildlife-photography/,Sudhir Shivaram,0,£44.99,Rating: 4.9 out of 54.9 - (30)
Digital Photography Courses for Beginners - DSLR Photography,www.udemy.com/course/photography-master-classroom-complete-photography-guide/,Chris Parker,£199.99,£11.99,Rating: 4.5 out of 54.5 - (166)
Drone Flying 101: A beginner's guide for drone enthusiasts,www.udemy.com/course/drone-flight-school-beginners-guide-for-drone-enthusiasts-/,Greg Reverdiau,"₩27,500","₩13,200",Rating: 4.9 out of 54.9 - (98)
How to Make Music Videos,www.udemy.com/course/howtomakemusicvideos/,Michael Allen,"₩38,500","₩13,200",Rating: 4.7 out of 54.7 - (102)
