Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
PMP® Certification Preparation - Latest Version,www.udemy.com/course/pmp-certification-preparation-latest-version/,G Education®,99.99,11.39,5.0(10 ratings),Business,Project Management,PMP,52,English,Pass your PMPÂ® Exam from your 1st Try. Latest Questions Based on the PMBOKÂ® Guide Exam 6th Edition,10/2019,12/31/19
Project Management Professional (PMP®) Exam Preparation,www.udemy.com/course/pmp-exam-preparation/,1st Choice Project Management  Training,144.99,11.39,3.9(56 ratings),Business,Project Management,PMP,312,English,Based on PMBOK GuideÂ® Version 6,2/2019,12/31/19
"Practice PMP Exams -PMBOK 6th Edition Updated, 600 Questions",www.udemy.com/course/project-management-professional-pmp-practice-tests-2018/,"Shadi Al Sha'er, PMP ®, RMP®, ACP®, PRINCE2® Practitioner",34.99,11.39,4.7(47 ratings),Teaching & Academics,Test Prep,PMP,412,English,"4 High Quality PMP Exams as per the PMBOK Guide 6th Edition , 200 Questions each structured as per the PMI Structure",12/2019,12/31/19
PMP By Knowledge Areas  (Exams),www.udemy.com/course/pmp-by-knowledge-areas-exams/,Mostafa megawer ahmed,19.99,11.39,4.1(78 ratings),Teaching & Academics,Test Prep,PMP,689,English,PMP (Exam Ideas),12/2019,12/31/19
PMP® İmtahanına Hazırlıq - Quiz 1,www.udemy.com/course/pmp-imtahanna-hazrlq-quiz-1/,Jeyhun Aghayev,0.0,199.99,4.8(2 ratings),Teaching & Academics,Test Prep,PMP,15,English,"""Quiz 1"" kurs ÉrzindÉ keÃ§irilÉcÉk Ã¼mumi 6 quiz sessiyalarÄ±ndan biridir.",9/2019,12/31/19
PMP Real test ideas,www.udemy.com/course/pmp-real-test-ideas/,Mostafa megawer ahmed,19.99,11.39,4.9(13 ratings),Teaching & Academics,Test Prep,PMP,264,English,Exam Ideas,12/2019,12/31/19
"PMP Practice Exams: 5 Exams as per PMP real Domains, 400 Q's",www.udemy.com/course/pmp-practice-exams-5-exams-as-per-the-real-pmp-exam-300-q/,"Shadi Al Sha'er, PMP ®, RMP®, ACP®, PRINCE2® Practitioner",29.99,11.39,5.0(4 ratings),Business,Management,PMP,59,English,"Practice 400 PMP questions divided by PMI PMP exam domain, Situational questions slimier to the real PMP exam questions.",12/2019,12/31/19
PMP® Exam: Math Prep PMBOK® 6th ed.,www.udemy.com/course/pmpmathprep/,Paul Boudreau,19.99,11.99,4.4(117 ratings),Business,Project Management,Math,664,English,Get the Correct Answers on all the PMP Exam's 6th ed. Math Questions,6/2019,12/31/19
PMP - Project Management Professional - Mock Test,www.udemy.com/course/pmp-project-management-professional-exam/,BINKIS DEV,19.99,11.39,4.7(2 ratings),IT & Software,IT Certification,PMP,18,English,PMP - Certification Exam | Unique & Latest Questionnaires,10/2019,12/31/19
PMP exam preparation: 650 PMP questions-PMBOK 6Edition,www.udemy.com/course/650-pmp-questions-answers-with-explanations/,DIOUAN Abderrazzaq,19.99,11.39,3.8(33 ratings),Teaching & Academics,Test Prep,PMP,"1,433",English,Practice 650 Questions BY KNOWLEDGE AREA before you go for the real project management professional exam PMI-PMP,5/2019,12/31/19
PMP Exam Prep - ITTO Dictionary [PMBOK® V6] - 4 PDUs,www.udemy.com/course/master-the-itto/,Leithy Mohamed Leithy,99.99,11.39,3.8(37 ratings),Business,Project Management,PMP,307,English,Master the ITTO and Pass your PMPÂ® Exam,6/2018,12/31/19
PMP CERTIFICATION TRAINING,www.udemy.com/course/pmp-certification-training-35pdu-cheapest-price-best-quality/,Learnersreference Portal,19.99,11.39,3.9(46 ratings),Business,Project Management,PMP,131,English,PMP Exam Prep Training with 35 hours PDU needed for PMP Certification exam,11/2017,12/31/19
Project management: how to manage project costs? PMP® prep,www.udemy.com/course/costs-control-how-to-manage-project-budget-pmp-pmi-pmbok-management/,Justyna Blajerska,84.99,11.39,3.9(37 ratings),Business,Project Management,PMP,539,English,PMBOKÂ® compliant guide on project cost management. Learn how to keep the budget under control and pass PMP exam.,1/2016,12/31/19
PMP Exam Prep - [PMBOK V.6 ],www.udemy.com/course/pmp-exam-prep-pmbok-6-edition/,"Sherif Sabri, PMP",99.99,11.39,4.8(6 ratings),Business,Project Management,PMP,35,English,PMP Journey-Project Management Professional (PMP)-Earn 35 PDU/Contact Hours Certificate-Project Management,11/2019,12/31/19
PMP® Exam Simulator - Most Commonly Asked Questions,www.udemy.com/course/pmp-exam-simulation-very-close-to-real-exam-pmbok-6/,"Lislal Viswam ITIL, PMP, CSM",199.99,16.19,3.7(49 ratings),Business,Project Management,PMP,439,English,"PMBOK 6 , Pass your PMP at First Attempt",5/2019,12/31/19
