Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Intentional Living Academy,www.udemy.com/course/intentional-living-academy/,Sean Rosensteel,199.99,11.99,0.0(0 ratings),Personal Development,Personal Transformation,Personal Development,4,English,Learn how to live more intentionally so you can discover greater purpose and deeper meaning in your life.,3/2019,12/31/19
Making Heroes: Harnessing the Power of the Hero's Journey,www.udemy.com/course/making-heroes/,Julie Bouche,24.99,11.99,4.6(6 ratings),Personal Development,Personal Transformation,Personal Development,30,English,Use the steps and elements of the Hero's Journey to understand stories on a deeper level--including your own.,11/2015,12/31/19
Unbreakable Life Success & Happiness,www.udemy.com/course/personal-development-meta-mind-analyses/,Scott Jansen,19.99,11.39,5.0(1 rating),Personal Development,Personal Transformation,Personal Development,23,English,"Forget Everything You Know About How To Attract More Money, A Better Career And Even Your Soul Mate Until You Know This",8/2017,12/31/19
Conquer your mind to assign empowering meanings,www.udemy.com/course/conquer-your-mind-to-assign-empowering-meanings/,Rohit Sethi,99.99,11.39,4.3(239 ratings),Personal Development,Motivation,Personal Development,"2,028",English,Gain control over your mind. Make better choices. Be more disciplined. Become independent of other peoples' opinions.,9/2017,12/31/19
Find Your Passion and Start a Business from scratch,www.udemy.com/course/find-your-passion-and-start-a-business-from-scratch/,Lana King,189.99,11.39,3.3(6 ratings),Business,Entrepreneurship,Personal Development,"1,763",English,Want To Learn How To Make A Fortune Doing What You Love?,8/2019,12/31/19
Reinvent Yourself: 30 Experiments in Personal Change,www.udemy.com/course/transform-your-life-experiments-in-personal-change/,"Thomas Carroll, PhD",94.99,11.39,4.2(15 ratings),Personal Development,Personal Transformation,Personal Development,"1,630",English,Thirty personal growth experiments to reinvent yourself and build the life you want.,7/2019,12/31/19
Self-Development: Master The Habits Of Success and Happiness,www.udemy.com/course/the-life-changing-habits-of-successful-and-happy-people/,Merijn Ruis,149.99,11.39,4.2(11 ratings),Personal Development,Personal Transformation,Personal Development,"1,350",English,The complete guide to personal development and transformation: master your life in every area in less than 60 minutes.,12/2017,12/31/19
Personal Development Simplified: Be your best version,www.udemy.com/course/personal-development-simplified/,Kshitij Prasai (Coach KP),99.99,11.39,4.4(100 ratings),Personal Development,Personal Transformation,Personal Development,"4,556",English,Simple guide to understanding negative patterns and replacing them with what works. Guaranteed.,10/2019,12/31/19
African Principles for Personal Development - The Adinkra,www.udemy.com/course/african-principles-for-personal-development-the-adinkra/,KAH WALLA; CEO STRATEGIES! Consulting Firm,29.99,11.39,4.2(22 ratings),Personal Development,Leadership,Personal Development,370,English,Draw lessons for personal development from the Adinkra sysmbols,6/2016,12/31/19
Fly Back to Love,www.udemy.com/course/flybacktolove/,Keith Higgs,49.99,11.39,5.0(4 ratings),Personal Development,Personal Transformation,Personal Development,10,English,Take control of your spacecraft,2/2018,12/31/19
"The 10 Challenges: Master Your Time, Habits, Goals & Life!",www.udemy.com/course/20-days-challenges-develop-your-personal-growth-mindset/,The Core Academy,194.99,11.39,4.0(54 ratings),Personal Development,Productivity,Personal Development,"7,972",English,"A practical & well designed plan of time management, productivity, and personal success challenges to upgrade your life",6/2019,12/31/19
Write Your Story for Personal Growth & Empowerment,www.udemy.com/course/write-your-story-for-personal-growth-empowerment/,Brandon Telg,19.99,11.99,4.7(8 ratings),Personal Development,Personal Transformation,Writing,64,English,"Grow Your Story, Grow Your Self",12/2017,12/31/19
Discover and Use Your Hidden Leadership Powers,www.udemy.com/course/a-new-breakthrough-psychological-insight-for-leaders/,Pavel Mischenko,59.99,15.00,4.8(7 ratings),Business,Management,Personal Development,26,English,Why Your Birth Order Matters in Business,9/2019,12/31/19
Live Long and Healthy with Passion and Purpose,www.udemy.com/course/live-long-and-healthy-with-passion-and-purpose/,Patrick Streppel,19.99,11.39,4.7(9 ratings),Personal Development,Personal Transformation,Personal Development,"2,697",English,Let go of old habits and allow self-healing powers and inner wisdom to create holistic health and the life you deserve,3/2019,12/31/19
Learn How to Think Like a Visionary,www.udemy.com/course/learn-how-to-think-like-a-visionary/,Illumeo Learning,99.99,11.39,3.9(22 ratings),Business,Human Resources,Personal Development,150,English,This course focuses on getting you the skills you need to be a visionary.,6/2017,12/31/19
Theosophy Level 2: The Power of Thought,www.udemy.com/course/theosophy-level-2/,"Gilad James, PhD",19.99,11.39,4.4(29 ratings),Personal Development,Personal Transformation,Personal Development,485,English,"Reach tranquility and permanent happiness without any drugs or pills, only with the power your mind.",11/2018,12/31/19
"Dating, Love And Relationships Masterclass For Men",www.udemy.com/course/healthy-relationships-a-complete-training-for-men/,Ike Opene,199.99,11.39,3.4(9 ratings),Personal Development,Personal Transformation,Personal Development,628,English,"Master Love, Women, Sex And Dating. Discover How To Re attract an Ex Or Find Someone Much Better. Learn What Women Want.",1/2018,12/31/19
"Zen Life Habits: Living A Simpler, Richer and Happier Life.",www.udemy.com/course/zen-life-habits/,Sam Samuel,99.99,11.39,4.2(3 ratings),Personal Development,Personal Transformation,Personal Development,"1,963",English,"Discover The Zen Habits That Will Help You Achieve A Simpler, Richer & Happier Life.",1/2019,12/31/19
Love Your Life: Find Strength in Vulnerability and Thrive,www.udemy.com/course/the-neuroscience-of-healing-vulnerability-practical-steps/,Kellie Edwards,94.99,11.99,4.2(23 ratings),Personal Development,Personal Transformation,Personal Development,194,English,"Be the Authentic Person you are Meant to be: How to Make Friends with Your Vulnerability for a Robust, Wholehearted Life",10/2016,12/31/19
Unlocking the Power Of Permission: Self-improvement,www.udemy.com/course/unlocking-the-power-of-permission-self-empowerment/,Kate Pennell,64.99,11.99,4.5(6 ratings),Personal Development,Personal Transformation,Personal Development,28,English,"Empower Yourself for Life Change - A Personal Development course about Transformation, Clarity & Progress",10/2017,12/31/19
Boost Your Career Success by Developing Your Soft Skills,www.udemy.com/course/personal-development-for-success/,Denise Fletcher,49.99,11.99,4.0(119 ratings),Personal Development,Career Development,Personal Development,468,English,Assess your personal development skill gaps with the Success@Work Model. Create your action plan to boost career success,8/2019,12/31/19
Optimize Your Life: Personal Optimization Foundations,www.udemy.com/course/optimize-your-life-personal-optimization-foundations/,Brandon Dotson,24.99,11.99,4.6(15 ratings),Personal Development,Personal Transformation,Personal Development,"1,642",English,Live Optimally - What The Successful Do & How You Can Too,3/2018,12/31/19
The Search For Self - Being Authentic,www.udemy.com/course/be-authentic/,Richard Butler,199.99,11.99,4.4(31 ratings),Personal Development,Personal Transformation,Personal Development,"3,083",English,Discover who you are and how to explode your greatness,8/2018,12/31/19
