Course,URL,instructor,Price (full),Price (discount),Rank
Financial Accounting (Advanced) - Course 3 of 5,www.udemy.com/course/expanded-financial-accounting/,Norm Nemrow,199.99,9.99,4.7(8 ratings)
Private Equity - Ultimate Private Equity Modeling Course,www.udemy.com/course/private-equity-the-ultimate-guide/,Institute of Investment Banking,199.99,9.99,2.9(126 ratings)
The Complete Cryptocurrency & Bitcoin Trading Course 2020,www.udemy.com/course/the-complete-cryptocurrency-trading-course/,Wealthy Education,199.99,9.99,4.4(315 ratings)
The Advanced Technical Analysis Trading Course (New 2020),www.udemy.com/course/the-advanced-technical-analysis-course/,Wealthy Education,199.99,9.99,4.4(246 ratings)
Certification Financial Planning Coach by Womanly Wealth,www.udemy.com/course/financial-planning-coaching-certification/,Womanly Wealth Academy |Integrative Coaching Experts,199.99,9.99,4.2(597 ratings)
Learn SAP Financial Accounting - Online Training,www.udemy.com/course/sap-financial-accounting-overview/,Peter Moxon,74.99,9.99,4.4(442 ratings)
Create Your Own Hedge Fund: Trade Stocks Like A Fund Manager,www.udemy.com/course/create-your-own-hedge-fund-double-your-money-every-year/,Frank Bunn,174.99,9.99,4.4(527 ratings)
Financial Modeling for Business Analysts and Consultants,www.udemy.com/course/financial-modeling-for-business-analysts-and-consultants/,Asen Gyczew,94.99,9.99,4.3(346 ratings)
Anti Money Laundering & Countering of Terrorist Financing,www.udemy.com/course/anti-money-laundering-countering-of-terrorist-financing/,COMPLYFIN DWC LLC,44.99,9.99,4.2(502 ratings)
Technical Analysis: Candlestick Trading Mastery (New 2020),www.udemy.com/course/the-complete-candlestick-trading-course/,Wealthy Education,199.99,9.99,4.4(254 ratings)
Investing Masterclass: Become Your Own CFO In 2020,www.udemy.com/course/investing-masterclass-become-your-own-cfo/,Roshani Pandey,199.99,9.99,4.6(41 ratings)
Managerial Accounting (Advanced): Course 4 of 5,www.udemy.com/course/expanded-managerial-accounting/,Norm Nemrow,199.99,9.99,4.6(4 ratings)
Investment Banking: The Complete Financial Ratio Analysis,www.udemy.com/course/the-complete-investment-banking-course/,Wealthy Education,199.99,9.99,4.3(195 ratings)
Python Algo Stock Trading: Automate Your Trading!,www.udemy.com/course/algorithmic-stock-trading-bootcamp-automate-your-trading/,Nathan Krieger,199.99,9.99,3.7(430 ratings)
Quantitative Finance & Algorithmic Trading II - Time Series,www.udemy.com/course/quantitative-finance-algorithmic-trading-ii-time-series/,Holczer Balazs,199.99,9.99,4.2(154 ratings)
Value Investing: The Advanced Financial Statement Analysis,www.udemy.com/course/advanced-financial-statement-analysis/,Wealthy Education,199.99,9.99,4.5(85 ratings)
The Complete Blockchain Professional Course,www.udemy.com/course/the-complete-blockchain-professional-course/,We2Blocks - Blockchain,199.99,9.99,4.1(125 ratings)
Cryptocurrency Trading: Technical Analysis Masterclass 2020,www.udemy.com/course/technical-analysis-for-cryptocurrency-trading/,Wealthy Education,199.99,9.99,4.5(365 ratings)
2020s Macroeconomics Courses (Three) + Oxford Diploma,www.udemy.com/course/egg-timer-economics-3/,Chris Bankes Sivewright,184.99,9.99,4.3(40 ratings)
International Financial Reporting Standards (IFRS),www.udemy.com/course/international-financial-reporting-standards-ifrs/,Rowan Malherbe,99.99,9.99,4.0(80 ratings)
Create Your Own Automated Stock Trading Robot In EXCEL!,www.udemy.com/course/automated-trading-excel/,Peter Titus,149.99,9.99,4.3(227 ratings)
Options Trading for Rookies: Make & Manage Profitable Trades,www.udemy.com/course/option-trading-for-rookies-make-and-manage-profitable-option-trades/,Kal Zurn,94.99,9.99,4.7(158 ratings)
"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",www.udemy.com/course/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/,Chris Haroun,59.99,9.99,4.7(260 ratings)
Investing The Lazy Investor Way,www.udemy.com/course/investing-lazy-investor-course/,"Steve Ballinger, MBA",199.99,9.99,4.6(238 ratings)
Make Full-Time Money Trading the Forex Market Part-Time,www.udemy.com/course/forexsuccess/,Angelica Molina,199.99,9.99,4.6(346 ratings)
Finance for Non Finance Executives,www.udemy.com/course/finance-for-non-finance-executives/,"Raja Natarajan, B.Com., PGDBA, FCA",199.99,9.99,4.3(196 ratings)
Day Trading: Candlestick Trading Mastery For Daily Profit,www.udemy.com/course/candlestick-patterns-for-day-trading/,Wealthy Education,199.99,9.99,4.3(124 ratings)
Option Spreads and Credit Spreads Bundle,www.udemy.com/course/option-spreads-and-credit-spreads-bundle/,Hari Swaminathan,0,49.99,4.7(474 ratings)
Technical Analysis Elliott Wave Theory for Financial Trading,www.udemy.com/course/technical-analysis-using-elliott-wave-theory/,Indian Insight,119.99,9.99,4.8(295 ratings)
Credit Repair: The 2019 Total Guide to a Great Credit Score,www.udemy.com/course/credit-repair/,Craig Randall,94.99,9.99,4.4(268 ratings)
Master QuickBooks 2019: The Complete Training Course,www.udemy.com/course/master-quickbooks-2019-the-complete-training-course-online/,Simon Sez IT,39.99,9.99,4.2(123 ratings)
Earn Passive Income by Working from Home with Google Adsense,www.udemy.com/course/learn-how-i-make-a-living-by-working-2-hours-a-day-from-home/,Tod Vachev,194.99,9.99,4.1(520 ratings)
Need Money? Day Trading Penny Stocks With Little Cash,www.udemy.com/course/need-money-day-trading-penny-stocks-with-little-cash/,Yossof Sharifi,34.99,9.99,4.8(83 ratings)
Understanding Macroeconomics for University and Business,www.udemy.com/course/understanding-macroeconomics-for-university-and-business/,Saifedean Ammous,29.99,9.99,4.2(450 ratings)
The Complete Advanced Accounting and Finance Course,www.udemy.com/course/advanced-finance-and-accounting-for-startups/,"Chris Benjamin, MBA & CFO",149.99,9.99,4.2(52 ratings)
The Credit Analyst Training course,www.udemy.com/course/the-credit-analyst-skills-training-cast-course/,Ashish Agarwal,74.99,9.99,4.2(771 ratings)
Financial Accounting: The Complete Introductory Crash Course,www.udemy.com/course/university-level-introduction-to-financial-accounting/,David Burrell,24.99,9.99,4.5(329 ratings)
Options Trading: Technical Analysis For Options Trading 2020,www.udemy.com/course/technical-analysis-for-options-trading/,Wealthy Education,199.99,9.99,4.6(163 ratings)
