Course,URL,instructor,Price (full),Price (discount),Rank
"CompTIA A+ (220-1002) Test Prep, Exams and Simulations",www.udemy.com/course/comptia-220-1002-exam/,"Jason Dion • 140,000+ Students Worldwide",99.99,9.99,4.7(114 ratings)
Cisco CCNA / ICND1 (100-105) Complete Course: Sims and GNS3,www.udemy.com/course/cisco-ccent-icnd1-100-105-complete-course-sims-and-gns3/,David Bombal,19.99,9.99,"4.6(6,144 ratings)"
The Complete Guide to Becoming a Software Architect,www.udemy.com/course/the-complete-guide-to-becoming-a-software-architect/,Memi Lavi,199.99,9.99,4.4(377 ratings)
Nginx Fundamentals: High Performance Servers from Scratch,www.udemy.com/course/nginx-fundamentals/,Ray Viljoen,144.99,9.99,"4.7(2,975 ratings)"
Cisco ICND1 100-105 - CCENT Certification Bootcamp,www.udemy.com/course/cisco-icnd1/,Neil Anderson,99.99,9.99,"4.8(2,328 ratings)"
Salesforce Certified Administrator (aka 201) 2019,www.udemy.com/course/salesforce-certified-administrator-201-2017/,Francis Pindar,99.99,9.99,"4.5(2,701 ratings)"
CISSP Certification: CISSP Domain 5 & 6 Video Boot Camp 2020,www.udemy.com/course/cissp-domain-5-6/,"Thor Pedersen | 30,000+ students worldwide",199.99,9.99,4.6(600 ratings)
Google Professional Cloud Architect Certification !,www.udemy.com/course/google-cloud-architect-certifications/,Google Cloud Platform Gurus !,179.99,9.99,"4.0(1,805 ratings)"
Office 365 Administration (Exam 70-346),www.udemy.com/course/office-365-administration-exam-70-346/,Intellezy Trainers,64.99,9.99,"4.4(3,567 ratings)"
Active Directory on Windows Server 2016 with Lab,www.udemy.com/course/active-directory-on-windows-server-2016/,Kevin Brown,199.99,9.99,"4.6(1,201 ratings)"
Identity and Access Management Course,www.udemy.com/course/identity-and-access-management-course/,Cyber Courses,0,199.99,3.9(61 ratings)
The Absolute Beginners Guide to Cyber Security 2019 - Part 1,www.udemy.com/course/the-absolute-beginners-guide-to-information-cyber-security/,Alexander Oni,99.99,9.99,"4.6(5,328 ratings)"
Agile Scrum Course: Scrum Fundamentals | Scrum Certification,www.udemy.com/course/scrum-course-udemy/,Mauricio Rubio - Agile Guru & Founder of AgileKB | Ureducation,199.99,9.99,"4.4(2,833 ratings)"
"Linux Security and Hardening, The Practical Security Guide.",www.udemy.com/course/linux-security/,Jason Cannon,199.99,9.99,"4.5(2,088 ratings)"
Advanced SQL : SQL Expert Certification Preparation Course,www.udemy.com/course/sql-advanced/,"Oracle Master Training • 40,000+ Students Worldwide",199.99,9.99,"4.3(1,186 ratings)"
Palo Alto Firewalls Configuration By Example - PCNSE Prep,www.udemy.com/course/palofirewalls/,Infini Tech,199.99,9.99,"4.4(1,826 ratings)"
The Complete VMware vSphere 6.5: Beginner to Advanced-pt 1/2,www.udemy.com/course/vmware-vsphere/,Fettah Ben,149.99,9.99,"4.3(1,884 ratings)"
Learn C++ Programming from Beginner to Expert : 2020,www.udemy.com/course/c-for-beginners-concise-and-practical/,Harsh Kajla,199.99,9.99,"4.7(1,743 ratings)"
CISSP Certification: CISSP Domain 7 & 8 Video Boot Camp 2020,www.udemy.com/course/cissp-domain-7-8/,Thor Pedersen | CISSP • PMP • CISM,199.99,9.99,4.5(536 ratings)
Hacking in Practice: Certified Ethical Hacking MEGA Course,www.udemy.com/course/it-security-beginner-certified-hacking-training/,IT Security Academy,194.99,9.99,"4.3(2,799 ratings)"
Salesforce Administrator Certification Practice Tests,www.udemy.com/course/salesforce-administrator-practice-tests/,Mike Wheeler,19.99,9.99,"4.5(3,937 ratings)"
Hands-on: Complete Penetration Testing and Ethical Hacking,www.udemy.com/course/hands-on-complete-penetration-testing-and-ethical-hacking/,Muharrem AYDIN,199.99,9.99,4.6(645 ratings)
Certified Six Sigma Black Belt Training,www.udemy.com/course/six-sigma-black-belt/,Sandeep Kumar ­,199.99,50.00,4.5(895 ratings)
Salesforce Lightning 2019 Certified Administrator Part 2,www.udemy.com/course/salesforce-admin2/,Mike Wheeler,19.99,9.99,4.6(769 ratings)
Java Certification : OCA (1Z0-808) Exam Simulation [2020],www.udemy.com/course/java-oca/,Udayan Khattry,24.99,9.99,"4.5(1,376 ratings)"
Algorithms and Data Structures in Python,www.udemy.com/course/algorithms-and-data-structures-in-python/,Holczer Balazs,199.99,9.99,"4.1(1,815 ratings)"
AWS Certified Solutions Architect Associate ALL-IN-ONE Prep,www.udemy.com/course/aws-certified-solutions-architect-associate-hands-on-labs/,Neal Davis | AWS Certified Solutions Architect,104.99,9.99,4.7(483 ratings)
70-462: SQL Server Database Administration (DBA),www.udemy.com/course/70-462-sql-server-database-administration-dba/,Phillip Burton,199.99,9.99,4.4(847 ratings)
The Complete Ethical Hacking Bootcamp,www.udemy.com/course/the-complete-ethical-hacking-bootcamp/,HackerSploit Academy,199.99,9.99,4.5(171 ratings)
"Mastering Microcontroller : TIMERS, PWM, CAN, RTC,LOW POWER",www.udemy.com/course/microcontroller-programming-stm32-timers-pwm-can-bus-protocol/,FastBit Embedded Brain Academy,29.99,9.99,4.5(680 ratings)
Kubernetes Crash Course for Java Developers on Google Cloud,www.udemy.com/course/kubernetes-crash-course-for-java-developers/,in28Minutes Official,199.99,9.99,4.6(152 ratings)
Clear and Simple VMware vSphere 6.7 Professional VCP-DCV,www.udemy.com/course/vmwarevcp2/,Rick Crisci,24.99,9.99,4.5(406 ratings)
AZ-300 Azure Architecture Technologies Practice Test,www.udemy.com/course/az-300-azure-architecture-technologies-practice-test/,Riaan Lowe,49.99,9.99,4.1(640 ratings)
SAS Programming BASE certification course for SAS Beginners,www.udemy.com/course/sas-programming-for-beginners/,sharon cheng,99.99,9.99,"4.4(1,338 ratings)"
The Complete Nmap Ethical Hacking Course : Network Security,www.udemy.com/course/the-complete-nmap-ethical-hacking-course-network-security/,Nathan House,99.99,9.99,"4.4(1,667 ratings)"
Advanced ASP.NET Core 3 MVC,www.udemy.com/course/master-aspnet-core-3-advanced/,Bhrugen Patel,199.99,9.99,4.3(309 ratings)
AWS Certified Solutions Architect - Professional 2020,www.udemy.com/course/aws-certified-solutions-architect-professional/,Zeal Vora,0,34.99,4.1(787 ratings)
"ROS for Beginners: Basics, Motion, and OpenCV",www.udemy.com/course/ros-essentials/,Anis Koubaa,184.99,9.99,"4.3(1,198 ratings)"
Salesforce Platform App Builder Certification Course,www.udemy.com/course/salesforce-platform-app-builder/,Mike Wheeler,19.99,9.99,"4.3(3,324 ratings)"
