Course,URL,instructor,Price (full),Price (discount),Rank
SAP FICO for everyone,www.udemy.com/course/sap-fico-for-everyone/,SAP Training Now & OJAYO SAP education university,39.99,9.99,4.1(121 ratings)
Access to Excel- Instant Excel Reports & Excel Pivot Tables,www.udemy.com/course/export-access-to-excel/,Bruce Myron,199.99,9.99,4.8(306 ratings)
SAP ECC EH7 IDES Installation + 1 Year access ALL Modules,www.udemy.com/course/sap-ecc-eh7-ides-installation-1-year-access-all-modules/,iTD Training - Treinamento SAP Academia SAP,0,89.99,4.6(98 ratings)
SAP HANA SQL Scripting - Step 2,www.udemy.com/course/sap-hana-sql-scripting-step-2/,Time For HANA (T4H),199.99,9.99,4.2(21 ratings)
Must-Have Tools for Virtual Assistants,www.udemy.com/course/must-have-tools-for-virtual-assistants/,Erin Booth,29.99,9.99,4.8(179 ratings)
The Microsoft Excel Course: Advanced Excel Training,www.udemy.com/course/the-power-modeling-bootcamp-advanced-excel-in-10-days/,365 Careers,199.99,9.99,4.5(805 ratings)
Microsoft Excel 2016 Master Class: Beginner to Advanced,www.udemy.com/course/excel-2016-tutorial/,Bruce Myron,199.99,9.99,"4.6(1,340 ratings)"
Ultimate Excel VBA,www.udemy.com/course/ultimate-excel-vba/,Mark Talbert,24.99,9.99,"4.5(2,825 ratings)"
Mac Keynote: Creating Presentations On Your Mac,www.udemy.com/course/learning-mac-keynote/,Gary Rosenzweig,79.99,9.99,4.5(416 ratings)
Microsoft Excel – Complete Excel Guide (Excel 2007 – 2019),www.udemy.com/course/excel-masterclass-all-in-one-bundle-tips-tricks/,Yoda Learning,149.99,9.99,4.5(172 ratings)
Excel Dashboards and Data Analysis Masterclass,www.udemy.com/course/excel-charts-learn-everything-about-charts-with-excel-2013/,Andreas Exadaktylos,99.99,9.99,4.5(784 ratings)
PowerPoint & Excel Fusion (+250 PowerPoint Slides),www.udemy.com/course/powerpoint-excel-fusion-exec-strategies-250-slide-deck/,Dragos Stefanescu,94.99,9.99,4.4(574 ratings)
Oracle Fusion HCM - Global HR,www.udemy.com/course/oracle-fusion-hcm/,Hari M,0,39.99,4.1(40 ratings)
Learn SAP Financial Accounting - Online Training,www.udemy.com/course/sap-financial-accounting-overview/,Peter Moxon,74.99,9.99,4.4(442 ratings)
Microsoft Access: Networking Made Simple,www.udemy.com/course/split-access-database/,Bruce Myron,199.99,9.99,4.7(445 ratings)
Beginner: Complete Basics of SAP PO (Process Orchestration),www.udemy.com/course/beginner-complete-basics-of-sap-process-orchestration/,Srinivas Vanamala,199.99,9.99,4.3(355 ratings)
Mac Clarity - Master Your Mac,www.udemy.com/course/mac-clarity/,Arron Artikai,74.99,9.99,4.6(557 ratings)
Touch Typing Mastery - Learn to type correctly,www.udemy.com/course/learning-to-touch-type/,Thomas McDonald,29.99,9.99,4.2(279 ratings)
SAP Plant Maintenance Training,www.udemy.com/course/sap-plant-maintenance-training/,Farrukh Zaheer,189.99,9.99,3.8(558 ratings)
Microsoft Access: Beyond the Basics of Access Bundle,www.udemy.com/course/microsoft-access/,IsáBel .,199.99,9.99,4.8(347 ratings)
