Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Python Flask for Beginners: Build a CRUD web app using Flask,www.udemy.com/course/python-flask-beginners/,Febin George,"₩137,500","₩13,200",Rating: 4.5 out of 54.5 - (277),"[(/user/febin-5/, Febin George)]",Development,Other,Flask,"1,002",English,Learn to build dynamic web applications using Python and Flask | The most practical course to learn Flask,11/2019,01/27/20
Learning Path: Powershell: Getting Started with Powershell 6,www.udemy.com/course/learning-path-powershell-getting-started-with-powershell-6/,Packt Publishing,"₩220,000","₩13,200",Rating: 4.4 out of 54.4 - (171),"[(/user/packtpublishing/, Packt Publishing)]",Development,Development Tools,PowerShell,"1,550",English,Master the important features and techniques of Powershell 6 to administer and automate your systems efficiently,3/2018,01/27/20
Taming Google G Suite - A Complete Administrator's Guide,www.udemy.com/course/taming-google-g-suite-a-complete-administrators-guide/,Paul Ogier,"₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (21),"[(/user/paulogier/, Paul Ogier)]",Development,Other,G Suite,153,English,Learn How to Deploy Your Google G Suite with These Easy-To-Follow Tutorials for Beginner & Advanced Administrators,12/2019,01/27/20
Build Incredible Chatbots,www.udemy.com/course/build-incredible-chatbots/,Sachin Bhatnagar,"₩137,500","₩13,200",Rating: 4.3 out of 54.3 - (869),"[(/user/sachinbhatnagar2/, Sachin Bhatnagar)]",Development,Web Development,Chatbot,"6,580",English,"Learn to build and deploy chatbots for Facebook Messenger, WhatsApp, Slack and Skype using Wit & DialogFlow!",12/2019,01/27/20
Complete Kotlin development masterclass,www.udemy.com/course/kotlinmasterclass/,Catalin Stefan,"₩220,000","₩13,200",Rating: 4.5 out of 54.5 - (24),"[(/user/catalinstefan2/, Catalin Stefan)]",Development,Programming Languages,Kotlin,148,English,Learn Kotlin development from scratch,1/2020,01/27/20
The Complete Android + Kotlin Developer Course™,www.udemy.com/course/complete-kotlin-android-developer-course-tutorial/,Morteza Kordi,"₩220,000","₩13,200",Rating: 4.0 out of 54.0 - (585),"[(/user/morteza-saadat/, Morteza Kordi)]",Development,Mobile Apps,Android Development,"10,554",English,"Learn Android Kotlin Development to build amazing apps: an Online Quiz App, a Pokemon Go clone, an E-Commerce App...",8/2019,01/27/20
Laravel Framework 2020 Complete Professional Project Course,www.udemy.com/course/laravel-framework/,"easy Learning, Kazi Ariyan","₩220,000","₩13,200",Rating: 4.1 out of 54.1 - (26),"[(/user/easy-learning-7/, easy Learning), (/user/kazi-ariyan/, Kazi Ariyan)]",Development,Web Development,Laravel,477,English,Laravel Framework Course for Beginner to Advance with Complete Online News Portal Website Project,1/2020,01/27/20
Artificial Intelligence & Machine Learning for Business,www.udemy.com/course/artificial-intelligence-machine-learning-business/,Analytics Vidhya,"₩198,000","₩13,200",Rating: 4.2 out of 54.2 - (258),"[(/user/analytics-vidhya/, Analytics Vidhya)]",Development,Data Science,Artificial Intelligence,"1,268",English,"The Ultimate Artificial Intelligence & Machine Learning course for CxOs, Managers, Team Leaders and Entrepreneurs",6/2019,01/27/20
"JavaScript and Ruby on Rails with React, Angular, and Vue",www.udemy.com/course/ruby-on-rails-react-angular/,"Mashrur Hossain, Evgeny Rahman","₩220,000","₩13,200",Rating: 4.3 out of 54.3 - (235),"[(/user/mashrurhossain/, Mashrur Hossain), (/user/evgenyrahman/, Evgeny Rahman)]",Development,Web Development,Ruby on Rails,"2,396",English,"Make dynamic web apps with Rails and JavaScript, React, Angular, Vue, Yarn, Webpack and Semantic UI as front-end",11/2019,01/27/20
Beginner Object Oriented Programming In C# and .NET Core,www.udemy.com/course/beginner-object-oriented-programming-in-csharp-and-dotnet-core/,Avetis Ghukasyan,"₩220,000","₩13,200",Rating: 4.5 out of 54.5 - (394),"[(/user/avetisghukasyan/, Avetis Ghukasyan)]",Development,Programming Languages,Object Oriented Programming,"27,017",English,Learn object oriented programming (OOP) fundamentals in C# and .NET Core with clear examples from a real professional.,1/2020,01/27/20
Intro to Ansible,www.udemy.com/course/intro-to-ansible/,"ITPro TV, Justin Dennison","₩110,000","₩13,200",Rating: 4.4 out of 54.4 - (27),"[(/user/itprotv/, ITPro TV), (/user/justin-dennison/, Justin Dennison)]",Development,Development Tools,Ansible,219,English,Agentless infrastructure management and planning,4/2019,01/27/20
Build a Complete Registration and Login System using PHP MVC,www.udemy.com/course/php-mvc-login/,Dave Hollingworth,"₩88,000","₩13,200",Rating: 4.7 out of 54.7 - (382),"[(/user/davehollingworth/, Dave Hollingworth)]",Development,Web Development,PHP MVC,"1,773",English,"Add registration, login, remember me, account activation, password reset by email and more using the PHP MVC framework",7/2017,01/27/20
Fullstack GoLang React Insanity Volume 1,www.udemy.com/course/golang-react-w-node-mongo-redis-mysql-nginx/,Zach LaCourse,"₩220,000","₩13,200",Rating: 4.4 out of 54.4 - (15),"[(/user/zach-lacourse/, Zach LaCourse)]",Development,Web Development,Go Programming Language,"11,324",English,Ubuntu 19.x Servers React Hooks frontend & GoLang REST / WebSockets Backend with new mongo-go-driver,1/2020,01/27/20
"The complete Angular Course  , Typescript included.",www.udemy.com/course/the-complete-angular-course-typescript-included/,Coding Revolution,"₩110,000","₩13,200",Rating: 4.5 out of 54.5 - (21),"[(/user/codign-revolution/, Coding Revolution)]",Development,Web Development,Angular,224,English,Take you App to the next level using Angular and Typescript.,10/2019,01/27/20
iOS 12 Chat Application like WhatsApp and Viber,www.udemy.com/course/ios-12-chat-application-like-whatsapp-and-viber/,David Kababyan,"₩220,000","₩13,200",Rating: 4.5 out of 54.5 - (326),"[(/user/yandave/, David Kababyan)]",Development,Mobile Apps,iOS Development,"12,906",English,"iOS12, swift 4.2, xCode 10, whats app, chat, messenger, push notification, call, social media, ios development",1/2019,01/27/20
Divi Module development from start to finish,www.udemy.com/course/divi-dojo/,Jan Thielemann,0,"₩220,000",Rating: 5.0 out of 55.0 - (17),"[(/user/jan-thielemann/, Jan Thielemann)]",Development,Web Development,WordPress Themes,56,English,Make a living by developing modules for the worlds most popular premium WordPress theme,1/2019,01/27/20
Java from Beginner to Expert,www.udemy.com/course/java-from-beginner-to-expert/,Arkadiusz Włodarczyk,"₩187,000","₩13,200","Rating: 4.3 out of 54.3 - (1,568)","[(/user/arkadiuszwodarczyk/, Arkadiusz Włodarczyk)]",Development,Programming Languages,Java,"9,687",English,This Java course was created especially for beginners in Java. Learn Java from scratch. Become Java Expert!,1/2020,01/27/20
Statistics / Data Analysis in SPSS: Inferential Statistics,www.udemy.com/course/inferential-statistics-spss/,Quantitative  Specialists,"₩104,500","₩13,200",Rating: 4.6 out of 54.6 - (284),"[(/user/ronaldyockey/, Quantitative  Specialists)]",Development,Data Science,Statistics,"2,850",English,Increase Your Data Analytic Skills – Highly Valued And Sought After By Employers,6/2015,01/27/20
"SQL, NoSQL, Big Data and Hadoop",www.udemy.com/course/sql-nosql-big-data-hadoop/,Michael Enudi,"₩22,000","₩13,200",Rating: 4.4 out of 54.4 - (15),"[(/user/michael-enudi/, Michael Enudi)]",Development,Databases,NoSQL,190,English,"A comprehensive journey through the world of database and data engineering concepts - from SQL, NoSQL to Hadoop",1/2020,01/27/20
MonoGame: Introduction to C# Game Programming,www.udemy.com/course/monogame/,Kyle Schaub,"₩55,000","₩13,200",Rating: 4.7 out of 54.7 - (275),"[(/user/kyle-schaub/, Kyle Schaub)]",Development,Game Development,C#,"1,054",English,Learn game development with C# by utilizing the popular MonoGame framework!,5/2019,01/27/20
Full-Stack Web Developer Bootcamp with Real Projects,www.udemy.com/course/full-stack-web-developer-bootcamp-with-real-projects/,Eldor Togaymurotov,"₩165,000","₩13,200",Rating: 4.4 out of 54.4 - (53),"[(/user/eldor-togaymurotov/, Eldor Togaymurotov)]",Development,Web Development,Full Stack Web Development,341,English,"Complete Web Development using Node, Express and JavaScript",10/2019,01/27/20
Practical AutoLISP Programming - Beginner to Advanced,www.udemy.com/course/practical-autolisp-programming-beginner-to-advanced/,Arnold Higuit,"₩49,500","₩13,200",Rating: 4.3 out of 54.3 - (127),"[(/user/arnoldhiguit/, Arnold Higuit)]",Development,Programming Languages,"AutoCAD
 ",545,English,This course is your ultimate guide to learning AutoLISP Programming. You will learn by example with lots of programs.,5/2019,01/27/20
Python in Depth : Hands-on Python Programming with Projects,www.udemy.com/course/python-programming-in-depth/,Deepali Srivastava,"₩165,000","₩13,200",Rating: 4.6 out of 54.6 - (23),"[(/user/deepalisrivastava/, Deepali Srivastava)]",Development,Programming Languages,Python,226,English,Python 3 programming for beginners/projects/scripting/automation/ interview questions/advanced. 600+ Free Exercises/Quiz,12/2019,01/27/20
Build a Battle Royale from Scratch with Unity® and Blender!,www.udemy.com/course/build-a-battle-royale-from-scratch-with-unity-and-blender/,"Mammoth Interactive, John Bura","₩220,000","₩13,200",Rating: 4.4 out of 54.4 - (104),"[(/user/mammoth-interactive/, Mammoth Interactive), (/user/johnbura/, John Bura)]",Development,Game Development,3D Game Development Courses | Learn Online,"1,000",English,"""This course has met my expectations perfectly. The instructor is clear and covers everything in a way I understand.""",7/2019,01/27/20
Angular Material Masterclass & FREE E-Book,www.udemy.com/course/angular-material-course/,Angular University,"₩165,000","₩13,200",Rating: 4.4 out of 54.4 - (250),"[(/user/vascocavalheiro/, Angular University)]",Development,Web Development,Angular,"1,566",English,Practical Guide for Building Angular 8 Applications with Angular Material,1/2020,01/27/20
React TypeScript Course – Start Up Ready Application 12/2019,www.udemy.com/course/react-typescript-course-start-up-ready-application/,Maksim Golitsyn,"₩22,000","₩13,200",Rating: 3.1 out of 53.1 - (7),"[(/user/maksim-golitsyn/, Maksim Golitsyn)]",Development,Web Development,React,191,English,"From Middle to Leader. Start your React project with Internalization, permissions, online chart today",12/2019,01/27/20
Complete Unity® and Android Development: Build Games & Apps,www.udemy.com/course/complete-unity-and-android-development-build-games-and-apps/,"Mammoth Interactive, John Bura","₩220,000","₩13,200",Rating: 4.4 out of 54.4 - (199),"[(/user/mammoth-interactive/, Mammoth Interactive), (/user/johnbura/, John Bura)]",Development,Game Development,Android Development,"2,319",English,Learn to code & build beginner Android apps! And make a Legend of Zenda game in Unity®. Make unique game art in Blender,4/2019,01/27/20
Rhino3D – The Complete Guide (incl. Grasshopper),www.udemy.com/course/rhino3d-grasshopper-design-course/,"Thinkahead Academy, LLC.","₩214,500","₩13,200",Rating: 4.3 out of 54.3 - (122),"[(/user/thinkahead/, Thinkahead Academy, LLC.)]",Development,Development Tools,Visual Design,877,English,Take your Rhino3D design skills to the next dimension by creating powerful 3D models.,12/2019,01/27/20
AWS Amazon S3 Mastery Bootcamp,www.udemy.com/course/aws-foundations-amazon-s3-mastery-bootcamp/,Matt Bohn,"₩104,500","₩13,200",Rating: 4.6 out of 54.6 - (72),"[(/user/matt-bohn/, Matt Bohn)]",Development,Other,Amazon S3,649,English,Take this course to master all aspects of Amazon S3! Hone your skills with the AWS CLI and master S3 security.,12/2019,01/27/20
Azure Cloud Azure Databricks Apache Spark Machine learning,www.udemy.com/course/azure-cloud-azure-databricks-apache-spark-machine-learning/,Bigdata Engineer,"¥21,600","¥1,380",Rating: 3.2 out of 53.2 - (62),"[(/user/fugui/, Bigdata Engineer)]",Development,Data Science,Apache Spark,372,English,"Big Data, Spark SQL, Hadoop, Kafka, Data Lake, Transfer Learning, Zeppelin Notebook, Graph, Hortonworks HDP, Cloudbreak",12/2019,01/27/20
Practical DevOps with Microsoft Azure,www.udemy.com/course/practical-devops-with-microsoft-azure/,Packt Publishing,"¥24,000","¥1,380",Rating: 4.3 out of 54.3 - (30),"[(/user/packtpublishing/, Packt Publishing)]",Development,Development Tools,Microsoft Azure DevOps,261,English,Automate your operations on the cloud to deliver software faster and more reliably with DevOps projects on Azure.,4/2019,01/27/20
Building Machine Learning Web Apps with Python,www.udemy.com/course/building-machine-learning-web-apps-with-python/,Jesse E. Agbe,"¥8,400","¥1,380",Rating: 4.6 out of 54.6 - (6),"[(/user/jesse-e-agbe/, Jesse E. Agbe)]",Development, Other,Machine Learning,169,English,Going Beyond Machine Learning Models,1/2020,01/27/20
Lets code C# : Candy Crush in Unity,www.udemy.com/course/lets-code-csharp-unity/,Augmissive Arts,"¥3,600","¥1,380",Rating: 4.9 out of 54.9 - (4),"[(/user/nishad-tardalkar/, Augmissive Arts)]",Development,Game Development,C#,152,English,A walkthrough on coding a Match-3 game along with bombs and jelly mechanics using Unity and C#,1/2020,01/27/20
Complete Python Beginner To Developer Course: Build Projects,www.udemy.com/course/the-new-complete-python-course-2019/,PSU Linux [ Python Linux And Ethical hacking ],"¥24,000","¥1,380",Rating: 4.5 out of 54.5 - (84),"[(/user/jalilrooney/, PSU Linux [ Python Linux And Ethical hacking ])]",Development,Programming Languages,Python,503,English,Complete Python 3 Programming Course For Beginners To Become Real Life Python Developers | Python Tutorials + 6 Projects,1/2020,01/27/20
Advanced Oracle ADF 12c Course,www.udemy.com/course/advanced-oracle-adf-12c-course/,Sameh Nassar,"¥12,000","¥1,380",Rating: 4.6 out of 54.6 - (96),"[(/user/sameh-nassar/, Sameh Nassar)]",Development,Web Development,Oracle ADF,746,English,Go more deeply inside ADF and extend your ADF experiences with advanced ADF topics,8/2019,01/27/20
Taxi App in React Native,www.udemy.com/course/taxi-app-in-react-native/,Stefan Hyltoft,"¥24,000","¥1,380",Rating: 3.7 out of 53.7 - (47),"[(/user/stefan-hyltoft/, Stefan Hyltoft)]",Development,Mobile Apps,Mobile Development,"1,892",English,Make a basic taxi app in React Native!,9/2019,01/27/20
The Complete front end web developer Bootcamp - 14 projects,www.udemy.com/course/complete-front-end-web-developer-bootcamp/,Igneus Technologies,"¥24,000","¥1,380","Rating: 4.3 out of 54.3 - (1,103)","[(/user/igneustechnologies/, Igneus Technologies)]",Development,Web Development,Front End Web Development,"4,249",English,"Learn HTML, HTML5, CSS, CSS3, Bootstrap, JavaScript, Jquery and usage of dozens of plugins like animated CSS & TypeAhead",11/2017,01/27/20
Vue Native - Practical Course,www.udemy.com/course/vue-native-practical-course/,Filip Jerga,"¥21,600","¥1,440",Rating: 4.3 out of 54.3 - (55),"[(/user/filip-jerga/, Filip Jerga)]",Development,Mobile Apps,Vue JS,512,English,Apply knowledge of Vue JS to build native applications for Android and iOS with Vue Native. Learn how to use Vue Native.,4/2019,01/27/20
Product Cost Controlling (CO-PC) in SAP - Real-Life Scenario,www.udemy.com/course/product-cost-controlling-in-sap/,Tim Hebb,0,"¥7,800",Rating: 4.1 out of 54.1 - (64),"[(/user/tommi-riihimaki-2/, Tim Hebb)]",Development,Other,SAP,490,English,Learn how Product Costing (CO-PC) works in SAP through a real-life end-to-end scenario.,10/2018,01/27/20
"Build Your Startup with No Coding (Design, Develop & Ship)",www.udemy.com/course/buildastartup/,Salar Ali,"¥3,600","¥1,380",Rating: 4.5 out of 54.5 - (702),"[(/user/salar-ali/, Salar Ali)]",Development,Web Development,Startup,"2,452",English,"Learn to design, structure, and deploy a SaaS startup with Bubble.",9/2016,01/27/20
D3.js in Action: Build 15 D3.js Data Visualization Projects,www.udemy.com/course/d3js-data-visualization-projects/,Crypters Infotech,"¥19,200","¥1,380",Rating: 4.3 out of 54.3 - (121),"[(/user/cryptersinfotech/, Crypters Infotech)]",Development,Web Development,D3.js,"1,164",English,D3.js (V 5) from Scratch! Build Useful D3.js Data Visualization Projects! D3.js for Beginners,1/2020,01/27/20
