Course,URL,instructor,Price (full),Price (discount),Rank,Instructor URL,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
156-315.77 Check Point Certified Security Expert Exam,www.udemy.com/course/156-31577-check-point-certified-security-expert-exam-z/,Tech Certify,$159.99,$11.39,Rating: 4.2 out of 54.2 - (2),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Check Point Certified Security Expert (CCSE),"1,106",English,Attend this 156-315.77 Check Point Certified Security Expert Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
COMPATIA A+ Certification (220-801) Practice Exam,www.udemy.com/course/compatia-a-certification-220-801-practice-exam/,Hello Certificate,$19.99,$11.39,Rating: 0.0 out of 50.0 - (0),"[(/user/hello-certificate-22/, Hello Certificate)]",IT & Software,IT Certification,CompTIA A+,0,English,Want to pass your COMPATIA A+ Certification (220-801)? Practice with our 300 High Quality Question.,8/2019,01/27/20
Cisco Certified Network Associate(200-125) Final Preparation,www.udemy.com/course/2019-2020-cisco-ccna-200-125200-105/,Emin Yardim,$19.99,$11.39,Rating: 0.0 out of 50.0 - (0),"[(/user/emin-4/, Emin Yardim)]",IT & Software,IT Certification,Cisco CCNA,1,English,Updated 06.01.2020: - Best CCNA Practice Exams before you take the test for real. Save time and exam fees,8/2019,01/27/20
GOOGLE ADWORDS REPORTING PRACTICE TEST 2019,www.udemy.com/course/google-adwords-reporting-practice-test-2019/,Hello Certificate,$19.99,$11.39,Rating: 0.0 out of 50.0 - (0),"[(/user/hello-certificate-22/, Hello Certificate)]",IT & Software,IT Certification,Google Ads (AdWords) Certification,0,English,Want to pass your GOOGLE ADWORDS REPORTING Exam ? Practice with our 220+ High Quality Question.,8/2019,01/27/20
COMPATIA A+ Certification (220-801) Practice Test,www.udemy.com/course/compatia-a-certification-220-801-practice-test/,Hello Certificate,$19.99,$11.39,Rating: 0.0 out of 50.0 - (0),"[(/user/hello-certificate-22/, Hello Certificate)]",IT & Software,IT Certification,CompTIA A+,0,English,Want to pass your COMPATIA A+ Certification (220-801)? Practice with our 300 High Quality Question.,8/2019,01/27/20
GOOGLE ADWORDS-REPORTING PRACTICE TEST 2020 (UPDATED),www.udemy.com/course/google-adwords-reporting-practice-test-2020-updated/,Certify Hub,$19.99,$11.39,Rating: 0.0 out of 50.0 - (0),"[(/user/ankit-agarwal-130/, Certify Hub)]",IT & Software,IT Certification,Google Ads (AdWords) Certification,0,English,pass your GOOGLE ADWORDS-REPORTING exam in your first attempt by taking this course-300 current & updated Questions,8/2019,01/27/20
SAP Security MCQ Practice Questions,www.udemy.com/course/sap-security-mcq-practice-questions/,"Manu Mitra, Frahaan Hussain",$19.99,$11.39,Rating: 3.5 out of 53.5 - (1),"[(/user/manu-mitra/, Manu Mitra), (/user/frahaanhussain2/, Frahaan Hussain)]",IT & Software,IT Certification,SAP Security,518,English,Examination Preparation and Interview questions on SAP Security,7/2019,01/27/20
Transmission Lines and Wave guides Practice Questions,www.udemy.com/course/transmission-lines-practice-questions/,"Manu Mitra, Frahaan Hussain",$19.99,$11.39,Rating: 3.5 out of 53.5 - (1),"[(/user/manu-mitra/, Manu Mitra), (/user/frahaanhussain2/, Frahaan Hussain)]",IT & Software,Hardware,Electricity,428,English,Examination Preparation and Interview questions on Electromagnetics Transmission Lines and wave guides,6/2019,01/27/20
Unified Functional Testing (UFT) Practice Questions,www.udemy.com/course/uft-practice-questions/,"Manu Mitra, Frahaan Hussain",$19.99,$11.39,Rating: 0.0 out of 50.0 - (0),"[(/user/manu-mitra/, Manu Mitra), (/user/frahaanhussain2/, Frahaan Hussain)]",IT & Software,IT Certification,HP UFT,659,English,Examination Preparation and Interview questions for UFT,5/2019,01/27/20
Explain&How Use Graphic LCD Library MikroC and Interface PIC,www.udemy.com/course/graphic-lcd-library-mikroec/,Bilal Zeyada,$199.99,$11.39,Rating: 0.0 out of 50.0 - (0),"[(/user/54999376a90b2/, Bilal Zeyada)]",IT & Software,Hardware,PIC Microcontroller,0,English,"how to use Graphic LCD Library in pic microcontroller, Graphic LCD Library interface with pic microcontroller",6/2019,01/27/20
HP0-091 HP-UX System Administration Practice Exam,www.udemy.com/course/hp0-091-hp-ux-system-administration-practice-exam-u/,MY TECH LEARN,$149.99,$11.39,Rating: 2.5 out of 52.5 - (1),"[(/user/sri-satya-gowri-2/, MY TECH LEARN)]",IT & Software,IT Certification,HP,608,"English
 ",Test your Skills while Attend this HP0-091 HP-UX System Administration Certification Practice Test,6/2019,01/27/20
Big Data Hadoop Certification practice tests - PART 1,www.udemy.com/course/big-data-hadoop-certification-practice-tests-part-1/,Mike Lapper,$34.99,$11.39,Rating: 0.0 out of 50.0 - (0),"[(/user/mike-lapper/, Mike Lapper)]",IT & Software,IT Certification,Hadoop,7,English,Pass the Hadoop certification on the first attempt. 210 questions,6/2019,01/27/20
HP0-Y31 Implementing HP Network Infrastructure Solution Test,www.udemy.com/course/hp0-y31-implementing-hp-network-infrastructure-solution-test-u/,MY TECH LEARN,$179.99,$11.39,Rating: 3.0 out of 53.0 - (1),"[(/user/sri-satya-gowri-2/, MY TECH LEARN)]",IT & Software,IT Certification,HP,"1,399",English,Test your Skills while Attend this HP0-Y31 Implementing HP Network Infrastructure Solution Certification Practice Test,6/2019,01/27/20
Citrix 1Y0-327 Password Manager 4.5 Administration Test,www.udemy.com/course/citrix-1y0-327-password-manager-45-administration-test-y/,MY TECH LEARN,$179.99,$11.39,Rating: 0.0 out of 50.0 - (0),"[(/user/sri-satya-gowri-2/, MY TECH LEARN)]",IT & Software,IT Certification,Citrix,834,English,Test your Skills while Attend this Citrix 1Y0-327 Password Manager 4.5 Administration Certification Practice Test,6/2019,01/27/20
CompTIA JK0-801 A+ Laptops Printers and Operational Exam,www.udemy.com/course/comptia-jk0-801-a-laptops-printers-and-operational-exam-y/,INFO IT HUB,"₩192,500","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/infoithub/, INFO IT HUB)]",IT & Software,IT Certification,CompTIA A+,"1,197",English,Attend this CompTIA JK0-801 A+ Laptops Printers and Operational Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
Telephony Practice Questions (Electronics Engineering),www.udemy.com/course/telephony-practice-questions/,"Manu Mitra, Frahaan Hussain","₩22,000","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/manu-mitra/, Manu Mitra), (/user/frahaanhussain2/, Frahaan Hussain)]", IT & Software,IT Certification,Telecom,702,English,Examination Preparation and Interview questions on Telephony,6/2019,01/27/20
Learn Python in 24 Hrs,www.udemy.com/course/learn-python-in-24-hrs/,Gaurav Agarwal,"₩22,000","₩13,200",Rating: 4.0 out of 54.0 - (2),"[(/user/gaurav-1324/, Gaurav Agarwal)]",IT & Software,IT Certification,Python,87,English,Simple & Effective Python Tutorial,5/2019,01/27/20
Microsoft Windows 10 Tips and Tricks Part 1,www.udemy.com/course/microsoft-windows-10-tips-and-tricks-part-1/,Zohaib Khan Babar,"₩110,000","₩13,200",Rating: 3.5 out of 53.5 - (1),"[(/user/zohaib-khan-babar/, Zohaib Khan Babar)]",IT & Software,Operating Systems,Windows 10,6,English,Learn how to use Microsoft Windows 10,6/2018,01/27/20
What’s New in Windows 10,www.udemy.com/course/whats-new-in-windows-10/,Integrity Training,"₩220,000","₩13,200",Rating: 3.0 out of 53.0 - (1),"[(/user/integtrity-training/, Integrity Training)]",IT & Software,Operating Systems,Windows 10,1,English,What’s New in Windows 10,10/2018,01/27/20
CISM Information Security Project Management Practice Exam,www.udemy.com/course/cism-information-security-project-management-practice-exam/,Up Strive Hub,"₩176,000","₩13,200",Rating: 2.9 out of 52.9 - (2),"[(/user/up-strive-hub/, Up Strive Hub)]",IT & Software,IT Certification,CISM,873,English,Attend this CISM Information Security Project Management Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
156-215.71 Check Point Certified Security Administrator Exam,www.udemy.com/course/156-21571-check-point-certified-security-administrator-exam-x/,Up Strive Hub,"₩159,500","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/up-strive-hub/, Up Strive Hub)]",IT & Software,IT Certification,Check Point Certified Security Administrator (CCSA),595,English,Attend this 156-215.71 Check Point Certified Security Administrator Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
1Y0-264 Citrix Presentation Server 4.5 Support Practice Test,www.udemy.com/course/1y0-264-citrix-presentation-server-45-support-practice-test-o/,Tech World,"₩187,000","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/techworld/, Tech World)]",IT & Software,IT Certification,Citrix,10,English,Test your Skills while Attend this 1Y0-264 Citrix Presentation Server 4.5 Support Certification Practice Test,10/2019,01/27/20
320 questions from SM exam to prepare for real certification,www.udemy.com/course/scrum-master-exam-simulator-320-questions/,Helene Tolm,$19.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/elena-832/, Helene Tolm)]",IT & Software,IT Certification,Professional Scrum Master (PSM),1,English,If you want to prepare for the real Scrum Master exam this is the best decision. Practice yourself and pass real exam!,9/2019,01/27/20
PL SQL MCQ Practice Questions,www.udemy.com/course/pl-sql-mcq-practice-questions/,"Manu Mitra, Frahaan Hussain",$19.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/manu-mitra/, Manu Mitra), (/user/frahaanhussain2/, Frahaan Hussain)]",IT & Software,IT Certification,Pl/SQL,994,English,Examination Preparation and Interview questions on PL SQL,7/2019,01/27/20
ECCouncil ECSS Certified Security Specialist Practice Exam,www.udemy.com/course/eccouncil-ecss-certified-security-specialist-practice-exam-c/,Certify Exams,$149.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/certify-exams/, Certify Exams)]",IT & Software,IT Certification,Security Certification,0,English,Test your knowledge while attend this ECCouncil ECSS Certified Security Specialist Practice Exam,12/2019,01/27/20
CompTIA Cloud Essentials+ : Practice Exams (Latest Updated),www.udemy.com/course/comptia-cloud-essentials-practice-exams-latest-updated/,Chandrika patel,$24.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/chandrika-patel-8/, Chandrika patel)]",IT & Software,IT Certification,CompTIA Cloud Essentials,0,English,Pass your CompTIA Cloud Essentials+ (CLO-002) Certification Exam in first attempt Updated Latest Questions,12/2019,01/27/20
Amazon AWS Certified DevOps Engineer - Professional Exam,www.udemy.com/course/amazon-aws-certified-devops-engineer-professional-exam/,Expert IT Certs Golden,$24.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/zarauneeb/, Expert IT Certs Golden)]",IT & Software,IT Certification,AWS Certified DevOps Engineer - Professional,0,English,Tests Help you to Achieve your Goals and pretest your Knowing about Microsoft managing AWS and Idea about Real Exam,1/2020,01/27/20
Setup Single Node Cloudera Cluster on Google Cloud,www.udemy.com/course/setup-single-node-cloudera-cluster-on-google-cloud/,Bhavuk Chawla,$99.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/bhavuk-chawla-2/, Bhavuk Chawla)]",IT & Software,IT Certification,Cloudera,0,English,"Deploy Cloudera Hadoop, Spark & Kafka Environment(on GCP) for Certification Preparation using Google Cloud Free Credits.",1/2020,01/27/20
AWS Cloud Security: Proactive Way,www.udemy.com/course/aws-cloud-security-proactive-way/,. Kumar .,$19.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/n-kumar/, . Kumar .)]",IT & Software,Network & Security,Amazon AWS,0,English,"Defend against threats(DDoS), intrusions & vulnerabilities. 100% Hands On course based on real-time customer use cases",1/2020,01/27/20
156-215.71 Check Certify Security Administrator R71 Exam,www.udemy.com/course/156-21571-check-certify-security-administrator-r71-exam/,Practice Exams,$154.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(, Practice Exams)]",IT & Software,IT Certification,Check Point Certified Security Administrator (CCSA),0,English,156-215.71 Check Certify Security Administrator R71 Practice Exam || Get Certification,1/2020,01/27/20
SAP C_TSCM52_66 Certify Associate Procurement Practice Exam,www.udemy.com/course/sap-c_tscm52_66-certify-associate-procurement-practice-exam/,Practice Exams,$154.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(, Practice Exams)]",IT & Software,IT Certification,SAP Certified Application Associate - SAP ERP,0,English,SAP C_TSCM52_66 Certify Associate Procurement Practice Exam || Get Certification,1/2020,01/27/20
HP0-091 HP-UX System Administration Certified Practice Exam,www.udemy.com/course/hp0-091-hp-ux-system-administration-certified-practice-exam-h/,Tech Certify,$154.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,HP,137,English,Attend this HP0-091 HP-UX System Administration Certified Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
ECCouncil 312-50v7 Ethical Hacker Certified Practice Exam,www.udemy.com/course/eccouncil-312-50v7-ethical-hacker-certified-practice-exam/,Up Strive Hub,$169.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/up-strive-hub/, Up Strive Hub)]",IT & Software,IT Certification,Certified Ethical Hacker (CEH),125,English,Attend this ECCouncil 312-50v7 Ethical Hacker Certified Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
Juniper JNCIS-ENT : Practice Tests (Updated Latest 2020),www.udemy.com/course/juniper-jncis-ent-practice-tests-updated-latest-2020/,Mehul Patel,$29.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/mehul-patel-43/, Mehul Patel)]",IT & Software,IT Certification,JNCIS,0,English,Best practice tests to test your knowledge and passing your real exam in first attempt ( Latest updated 2020),1/2020,01/27/20
EC0-232 EC-Council E-Commerce Architect Practice Exam,www.udemy.com/course/ec0-232-ec-council-e-commerce-architect-practice-exam/,Tech Certify,$174.99,$10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Security Certification,0,English,Attend this EC0-232 EC-Council E-Commerce Architect Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
Certified Trust and Financial Advisor Exam Questions,www.udemy.com/course/certified-trust-and-financial-advisor-exam-questions/,Mazia Gulll,€19.99,€10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/mazia-gul/, Mazia Gulll)]",IT & Software,IT Certification,Financial Management,0,English,Gain Confidence & Pass CTFA Exam on your First Try,1/2020,01/27/20
AWS SAP-C00 Solution Architect Professional Practice Exam,www.udemy.com/course/aws-sap-c00-solution-architect-professional-practice-exam/,Practice Exams,€144.99,€10.99,Rating: 0.0 out of 50.0 - (0),"[(, Practice Exams)]",IT & Software,IT Certification,AWS Certified Solutions Architect - Professional,0,English,AWS SAP-C00 Solution Architect Professional Practice Exam || Get Certification,1/2020,01/27/20
CompTIA JK0-801 A+ Systems Certification Practice Exam,www.udemy.com/course/comptia-jk0-801-a-systems-certification-practice-exam/,Practice Exams,€164.99,€10.99,Rating: 0.0 out of 50.0 - (0),"[(, Practice Exams)]",IT & Software,IT Certification,CompTIA A+,0,English,CompTIA JK0-801 A+ Systems Certification Practice Exam || Get Certification,1/2020,01/27/20
Sun 310-090 Business Component Developer J2EE Practice Exam,www.udemy.com/course/sun-310-090-business-component-developer-j2ee-practice-exam/,Practice Exams,€169.99,€10.99,Rating: 0.0 out of 50.0 - (0),"[(, Practice Exams)]",IT & Software,IT Certification,Java,0,English,Sun 310-090 Business Component Developer J2EE Practice Exam || Get Certification,1/2020,01/27/20
"Mobile Foundation v8.0 Application Developme, Practice Tests",www.udemy.com/course/mobile-foundation-v80-application-developme-practice-tests/,Adenilson Rocha,€94.99,€10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/adenilson-212/, Adenilson Rocha)]",IT & Software,IT Certification,Mobile Development,10,English,Know if you are really ready for the exam: C1000-003 Mobile Foundation v8.0 Application Developme,1/2020,01/27/20
ECCouncil 412-79v8 Certified Security Analyst (ECSA) Exam,www.udemy.com/course/eccouncil-412-79v8-certified-security-analyst-ecsa-exam-d/,Tech Certify,€174.99,€10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,EC-Council Certified Security Analyst (ECSA),0,English,Attend this ECCouncil 412-79v8 Certified Security Analyst (ECSA) Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
ECCouncil EC0-479 Certified Security Analyst Practice Exam,www.udemy.com/course/eccouncil-ec0-479-certified-security-analyst-practice-exam/,Up Strive Hub,€159.99,€10.99,Rating: 0.0 out of 50.0 - (0),"[(/user/up-strive-hub/, Up Strive Hub)]",IT & Software,IT Certification,EC-Council Certified Security Analyst (ECSA),710,English,Attend this ECCouncil EC0-479 Certified Security Analyst Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
Python Language Course From Scratch With Real World Examples,www.udemy.com/course/python-crash-course-u/,Kazim Ali,£19.99,£11.99,Rating: 0.0 out of 50.0 - (0),"[(/user/kazim-ali-15/, Kazim Ali)]",IT & Software,IT Certification,Python,9,English,Python Course takes you from zero experience to a complete understanding of the key concepts and real world Apps.,1/2020,01/27/20
CompTIA PD1-001 PDI+ Beta Certification Practice Exam,www.udemy.com/course/comptia-pd1-001-pdi-beta-certification-practice-exam-t/,Practice Exams,£174.99,£11.99,Rating: 0.0 out of 50.0 - (0),"[(, Practice Exams)]",IT & Software,IT Certification, ,0,English,CompTIA PD1-001 PDI+ Beta Certification Practice Exam || Get Certification,1/2020,01/27/20
310-044 Sun Certified Network Administrator Solaris 9 Test,www.udemy.com/course/310-044-sun-certified-network-administrator-solaris-9-test/,Tech World,"₹11,520",₹420,Rating: 0.0 out of 50.0 - (0),"[(/user/techworld/, Tech World)]",IT & Software,IT Certification,Network Administration,0,English,Test your Skills while Attend this 310-044 Sun Certified Network Administrator Solaris 9 Certification Practice Test,1/2020,01/27/20
250-253 Administration Veritas Cluster Server 6.0 Unix Exam,www.udemy.com/course/250-253-administration-veritas-cluster-server-60-unix-exam-v/,Tech Certify,"₹11,200",₹420,Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Server Administration,483,English,Attend this 250-253 Administration Veritas Cluster Server 6.0 Unix Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
Hitachi Vantara Expert – Performance Architect Practice Test,www.udemy.com/course/hitachi-vantara-expert-performance-architect-practice-test/,Tyler Pithan,"₹1,280",₹420,Rating: 0.0 out of 50.0 - (0),"[(/user/tyler-eduardo-pithan/, Tyler Pithan)]",IT & Software,IT Certification,Performance Optimization,0,English,100% real questions!,1/2020,01/27/20
250-352 Administration Storage Foundation HA Windows Exam,www.udemy.com/course/250-352-administration-storage-foundation-ha-windows-exam/,Tech Certify,"₹11,520",₹420,Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Data Storage,3,English,Attend this 250-352 Administration Storage Foundation HA Windows Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
220-801 CompTIA A Practical + Networks Certified Exam,www.udemy.com/course/220-801-comptia-a-practical-networks-certified-exam/,Up Strive Hub,"₹9,600",₹420,Rating: 0.0 out of 50.0 - (0),"[(/user/up-strive-hub/, Up Strive Hub)]",IT & Software,IT Certification,CompTIA A+,1,English,Attend this 220-801 CompTIA A Practical + Networks Certified Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
CISSP - Certified Information Systems Security Professional,www.udemy.com/course/cissp-certified-information-systems-security-professional-z/,Strobe Practice Tests,"₹1,280",₹420,Rating: 0.0 out of 50.0 - (0),"[(/user/strobe-practice-tests/, Strobe Practice Tests)]",IT & Software,IT Certification,CISSP - Certified Information Systems Security Professional,0,English,Pass CISSP - Certified Information Systems Security Professional on your first attempt!,1/2020,01/27/20
HP0-081 OpenVMS System Administration Certify Practice Exam,www.udemy.com/course/hp0-081-openvms-system-administration-certify-practice-exam/,Tech Certify,"₹9,600",₹420,Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,HP,0,English,Attend this HP0-081 OpenVMS System Administration Certify Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
ECCouncil 312-76 Disaster Recover Professional Practice Exam,www.udemy.com/course/eccouncil-312-76-disaster-recover-professional-practice-exam-u/,Tech Certify,"₹11,200",₹420,Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Disaster Recovery,415,English,Attend this ECCouncil 312-76 Disaster Recover Professional Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
SAP MM Online Practice Test,www.udemy.com/course/sapmm_exam/,Amit Ahiniya,"₹1,280",₹420,Rating: 0.0 out of 50.0 - (0),"[(/user/amit-ahiniya/, Amit Ahiniya)]",IT & Software,IT Certification, ,1,English," SAP MM, SAP Material management exam, sap certification ,",1/2020,01/27/20
Master WordPress Security: Detailed Guide to protect website,www.udemy.com/course/master-wordpress-security-detailed-guide-to-protect-website/,Sarvan Shaw,"₹1,280",₹420,Rating: 4.0 out of 54.0 - (8),"[(/user/sartul/, Sarvan Shaw)]",IT & Software,Network & Security,WordPress Security,"2,922",English,Guide which Cover everything in wordPress security from Brute Force to SQL Injection and many more,10/2019,01/27/20
Application Delivery Fundamentals,www.udemy.com/course/application-delivery-fundamentals/,Harvard Certification Center,R$579.99,R$21.99,Rating: 0.0 out of 50.0 - (0),"[(/user/pamela-safi-32/, Harvard Certification Center)]",IT & Software,IT Certification,IT Networking Fundamentals,0,English,Prepare for Application Delivery Fundamentals Certification by practicing on test exams,1/2020,01/27/20
Oracle Database 12c Install/Admin (1Z0-062)  Practice Test,www.udemy.com/course/oracle_database_admin/,Tyler Pithan,R$39.99,R$21.99,Rating: 0.0 out of 50.0 - (0),"[(/user/tyler-eduardo-pithan/, Tyler Pithan)]",IT & Software,IT Certification,Oracle 1Z0-062,1,English,100% Real Questions!,1/2020,01/27/20
1Y0-200 Managing Citrix XenDesktop 7 Solutions Practice Exam,www.udemy.com/course/1y0-200-managing-citrix-xendesktop-7-solutions-practice-exam-s/,Tech Certify,R$429.99,R$21.99,Rating: 0.0 out of 50.0 - (0),"[(/user/techcertify/, Tech Certify)]",IT & Software,IT Certification,Xendesktop,0,English,Attend this 1Y0-200 Managing Citrix XenDesktop 7 Solutions Practice Exam will get a Good Score 80% on Main Exam,1/2020,01/27/20
AWS Certified SysOps Administrator - Associate Latest 2020,www.udemy.com/course/aws-certified-sysops-administrator-associate-latest-2020/,Tech Noid,R$114.99,R$21.99,Rating: 0.0 out of 50.0 - (0),"[(/user/fahad-abdali-2/, Tech Noid)]",IT & Software,IT Certification,AWS Certified SysOps Administrator - Associate,32,English,200+ AWS Certified SysOps Administrator - Associate Practice Questions Latest 2020,1/2020,01/27/20
VCE Vblock Systems Deployment and Implementation - Core Exam,www.udemy.com/course/vce-vblock-systems/,managing +,R$579.99,R$21.99,Rating: 0.0 out of 50.0 - (0),"[(/user/elie-chawa/, managing +)]",IT & Software,IT Certification,Computer Hardware,0,English,Pass VCE Vblock Systems Deployment and Implementation - Core Exam by Practicing on High Quality Questions.,1/2020,01/27/20
HUAWEI: Certified Network Associate Technology & Device,www.udemy.com/course/huawei-certified-network-associate-technology-device/,Harvard Certification Center,R$579.99,R$21.99,Rating: 0.0 out of 50.0 - (0),"[(/user/pamela-safi-32/, Harvard Certification Center)]",IT & Software,IT Certification,"Huawei Certification
 ",0,English,Prepare for HUAWEI: Certified Network Associate Technology & Device certification by practicing on test exams,1/2020,01/27/20
Ace the Salesforce Administrator – Spring ’18 Release Exam,www.udemy.com/course/ace-the-salesforce-administrator-spring-18-release-exam/,"Warren Chalklen, PhD","₩22,000","₩13,200",Rating: 3.1 out of 53.1 - (4),"[(/user/leslie-chalklen/, Warren Chalklen, PhD)]",IT & Software,IT Certification,Salesforce Certified Administrator,"1,112",English,Ace the Salesforce Certified Administrator – Spring ’18 Release Exam With This High Impact Course,10/2018,01/27/20
Windows 7: New Features,www.udemy.com/course/windows-7-new-features/,Integrity Training,"₩220,000","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/integtrity-training/, Integrity Training)]",IT & Software,Operating Systems,Microsoft Windows,0,English,Windows 7: New Features,10/2018,01/27/20
CCNA Routing and Switching,www.udemy.com/course/ccna_routing_switching/,Exam Guru,"₩55,000","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/exam-guru/, Exam Guru)]",IT & Software,IT Certification,Cisco CCNA,5,English,Complete your CCNA 200-125 Exam with this comprehensive Exam Practise guide,4/2018,01/27/20
Check your knowledge on Basics of Loadrunner,www.udemy.com/course/check-your-knowledge-on-basics-of-loadrunner/,Ashwani Kumar,"₩22,000","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/ashwanivasesy/, Ashwani Kumar)]",IT & Software,IT Certification,LoadRunner,0,English,Test Scripting and Execution,5/2018,01/27/20
Java Network Programming Recipes,www.udemy.com/course/java-network-programming-recipes-video/,Packt Publishing,"₩137,500","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/packtpublishing/, Packt Publishing)]",IT & Software, Network & Security,Java,8,English,Build efficient networked programs effectively,3/2018,01/27/20
#UnOfficial Security+ Quiz set #1 (6 quizzes),www.udemy.com/course/unofficial-security-quiz-set-1-6-quizzes/,Joe Guerra,"₩22,000","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/josemanuelguerra/, Joe Guerra)]",IT & Software,IT Certification,CompTIA Security+,0,English,Review questions to prepare for the Security + Exam,5/2018,01/27/20
Practical Linux Security Solutions,www.udemy.com/course/practical-linux-security-solutions/,Packt Publishing,"₩137,500","₩13,200",Rating: 0.0 out of 50.0 - (0),"[(/user/packtpublishing/, Packt Publishing)]",IT & Software,Network & Security,Cyber Security,2,English,Create and administer a secured Linux system in your work environment,8/2018,01/27/20
PMP® Practice Real Exam PMBOK® 6th Ed 2018 by Process Group,www.udemy.com/course/pmp-simulated-real-exam-prep-pmbok-6th-edition-by-process-group/,"RCSTrainning , PMP, CAPM, PSM, PSPO, CSM, CSPO, ASF, ASM, ASPO, PMI-ACP","₩60,500","₩13,200",Rating: 2.1 out of 52.1 - (2),"[(/user/rcstrainning-2/, RCSTrainning , PMP, CAPM, PSM, PSPO, CSM, CSPO, ASF, ASM, ASPO, PMI-ACP)]",IT & Software,IT Certification,PMP,15,English,Practice 6 simulated with 1000 unique questions and commented organized by Process Groups for the PMP® exam PMI,11/2018,01/27/20
Master Linux Backup,www.udemy.com/course/master-linux-backup/,Saurav Vaid,0,"₩22,000",Rating: 0.0 out of 50.0 - (0),"[(/user/saurav-82/, Saurav Vaid)]",IT & Software,Operating Systems,Linux,4,English,Learn to create Backup from Linux basics and Enterprise level tools.,7/2018,01/27/20
30 Minutes Servlets Overview,www.udemy.com/course/servlets/,Ivan Westen,"₩22,000","₩13,200",Rating: 2.2 out of 52.2 - (25),"[(/user/peterdalgaard/, Ivan Westen)]",IT & Software,Network & Security,Servlet,"3,544",English,Learn the basics about java servlets and start creating your own today. Step-by-step. Level up your IT career!,2/2018,01/27/20
70-410 Exam: Installing and Configuring Windows Server 2012,www.udemy.com/course/70-410-installing-and-configuring-windows-server-2012-exam/,Arun Kumar,"₩110,000","₩13,200",Rating: 3.3 out of 53.3 - (4),"[(/user/arun-kumar-265/, Arun Kumar)]",IT & Software,Operating Systems,Windows Server,29,English,Practice & prepare for MCSA or MCSE certification - 70-410 exam with 200+ practice questions,3/2018,01/27/20
Salesforce Certified Administrator Practice Exam For 2019,www.udemy.com/course/salesforce-certified-administrator-practice-exam-for-2018/,Inspiring Generations Academy,0,$34.99,Rating: 3.0 out of 53.0 - (7),"[(/user/inspiring-generations-academy/, Inspiring Generations Academy)]",IT & Software,IT Certification,Salesforce Certified Administrator,514,English,Final Prep For Salesforce Administrator,11/2019,01/27/20
