Course,URL,instructor,Price (full),Price (discount),Rank
SAP Transport Management,www.udemy.com/course/sap-utility-tools-for-analysis-and-transport-management/,arghadip kar,19.99,11.39,1.0(1 rating)
SAP ERP-Logistics Execution & Warehouse MGT - Practice Test,www.udemy.com/course/sap-erp-logistics-execution-warehouse-mgt-practice-test/,Vicky Rajagopal,19.99,11.39,3.1(3 ratings)
SAP MaxDB MCQ Practice Questions,www.udemy.com/course/sap-maxdb-mcq-practice-questions/,Manu Mitra,19.99,11.39,0.0(0 ratings)
Improve your SAP BW Backend Performance,www.udemy.com/course/improve-your-sap-bw-backend-performance/,Next Level  ‾‾,0,94.99,3.5(5 ratings)
SAP C_TFIN52_05 Consultant Solution Certify Practice Exam,www.udemy.com/course/sap-c_tfin52_05-consultant-solution-certify-practice-exam/,INFO IT HUB,174.99,11.39,0.0(0 ratings)
SAP C_TBIT44_71 Development Consultant Net Weaver Exam,www.udemy.com/course/sap-c_tbit44_71-development-consultant-net-weaver-exam/,INFO IT HUB,144.99,11.39,3.5(1 rating)
Higher Employability in SAP Projects,www.udemy.com/course/higher-employability-in-sap-projects/,Luiz Ricardo Gomes de Azevedo Peçanha,0,49.99,4.5(1 rating)
SAP C_TADM51702 Certified Technology Associate - System Exam,www.udemy.com/course/sap-c_tadm51702-certified-technology-associate-system-exam-a/,INFO IT HUB,164.99,11.39,0.0(0 ratings)
SAP RPA: Automating SAP with UiPath,www.udemy.com/course/sap-rpa-automating-sap/,Tim Hebb,0,64.99,0.0(0 ratings)
SAP C_TADM51_731 Technology Associate System Admin Exam,www.udemy.com/course/sap-c_tadm51_731-technology-associate-system-admin-exam-c/,Tech Certify,169.99,11.39,0.0(0 ratings)
SAP C_TADM51702 Certified Technology Associate - System Exam,www.udemy.com/course/sap-c_tadm51702-certified-technology-associate-system-exam-j/,Tech Certify,164.99,11.39,0.0(0 ratings)
SAP ERP TERP10 Course 2,www.udemy.com/course/sapterp10series2/,Charles Chong Kim,19.99,11.39,0.0(0 ratings)
C_A1FIN_10 Test Financials with SAP Business All-in-One Exam,www.udemy.com/course/c_a1fin_10-financials-with-sap-business-all-in-one-exam/,Arun Kumar,99.99,11.39,0.0(0 ratings)
SAP C_TERP10_65 Certify Associate Business Foundation Exam,www.udemy.com/course/sap-c_terp10_65-certify-associate-business-foundation-exam/,INFO IT HUB,144.99,11.39,0.0(0 ratings)
SAP C_TBIT44_71 Certified Development Consultant Exam,www.udemy.com/course/sap-c_tbit44_71-certified-development-consultant-exam/,Tech Certify,144.99,11.39,0.0(0 ratings)
SAP MM Training for all,www.udemy.com/course/learn-sap-mm-in-3-days-and-learn-it-well/,SAP Training Now & OJAYO SAP education university,49.99,11.39,1.0(1 rating)
EXAM MLF03 Get Started with SAP Leonardo Machine Learning,www.udemy.com/course/exam-mlf03-get-started-with-sap-leonardo-machine-learning/,EDUMU Training,19.99,11.39,0.0(0 ratings)
SAP C_TADM51_731 Certified Technology Associate System Exam,www.udemy.com/course/sap-c_tadm51_731-certified-technology-associate-system-exam-a/,Up Strive Hub,179.99,11.39,0.0(0 ratings)
Crash Course: Creating your first SAP ABAP Program in 30 min,www.udemy.com/course/code-your-first-sap-abap-program/,Gabriel Santos,19.99,11.99,0.0(0 ratings)
SAP Log-on: Features & Functions,www.udemy.com/course/sap-log-on-features-functions/,SAP XPERT,39.99,11.99,3.2(14 ratings)
SAP C_TADM51_731 Certified Technology Associate System Test,www.udemy.com/course/sap-c_tadm51_731-certified-technology-associate-system-test-w/,MY TECH LEARN,199.99,11.99,0.0(0 ratings)
Introduction to ERP and SAP,www.udemy.com/course/introduction-to-erp-and-sap/,Uplatz Training,19.99,11.99,3.7(101 ratings)
C_TSCM42_66 Test: SAP Certified Application Associate,www.udemy.com/course/c_tscm42_66-test-sap-certified-application-associate/,Arun Kumar,99.99,11.99,0.0(0 ratings)
Curso Aprenda SAP -  Visao Geral + 30 dias acesso SAP,www.udemy.com/course/aprenda-sap-treinamento-para-iniciantes-com-a-itd-training/,iTD Training - Treinamento SAP Academia SAP,0,69.99,3.5(142 ratings)
SAP Navigation Course,www.udemy.com/course/sap-navigation/,Jump To SAP Academy,0,Free,3.7(501 ratings)
Become an expert in the SAP ASAP 8 Methodology.,www.udemy.com/course/asap-methodology/,Success Learner,0,Free,4.0(109 ratings)
Sap 30 Best Tips and Tricks,www.udemy.com/course/sap-best-tips-and-tricks/,Baruch Toledano,0,Free,4.3(109 ratings)
Introduction to SAP Hybris,www.udemy.com/course/introduction-to-sap-hybris/,Colin Longworth,0,Free,"4.3(1,694 ratings)"
SAP Debugging for Functional Consultants,www.udemy.com/course/sap-abap-debugging-for-functional-consultants/,Siva Prasad,0,Free,"4.4(2,264 ratings)"
SAP LSMW Training - in Plain English,www.udemy.com/course/sap-lsmw-legacy-system-migration-workbench/,Siva Prasad,0,Free,"4.4(1,097 ratings)"
SAP Lumira - Building Data Visualizations from Scratch,www.udemy.com/course/sap-lumira-sap-bi/,Dhruv Bais,0,Free,4.1(733 ratings)
SAP LSMW Made Simple,www.udemy.com/course/sap-lsmw-made-simple/,Prem K,0,Free,4.4(51 ratings)
Aprenda SAP - Treinamento para Iniciantes,www.udemy.com/course/aprenda-sap-treinamento-para-iniciantes/,Gabriel Santos,29.99,11.99,"4.3(2,286 ratings)"
SAP leicht gemacht für absolute Anfänger,www.udemy.com/course/sap-fur-absolute-anfanger/,Ulrika Garner,69.99,11.99,4.5(627 ratings)
SAP leicht gemacht für absolute Anfänger,www.udemy.com/course/sap-fur-absolute-anfanger/,Ulrika Garner,69.99,11.39,4.5(627 ratings)
Formação ERP SAP Expert (com ABAP),www.udemy.com/course/formacao-erp-sap-expert/,Gabriel Santos,199.99,11.39,4.2(534 ratings)
SAP ABAP completo en Español,www.udemy.com/course/sap-abap-completo-en-espanol/,Freddy Valderrama,99.99,25.00,4.4(340 ratings)
Integração SAP com Excel (VBA),www.udemy.com/course/integracao-sap-com-excel-vba/,Ivair Claudio Ferrari,89.99,11.39,4.4(79 ratings)
Qué es SAP - Curso básico de introducción,www.udemy.com/course/que-es-sap-curso-basico-de-introduccion/,Ricardo Naya,84.99,11.39,4.3(235 ratings)
SAP BASIS Netweaver - Administração de Sistemas SAP Dominado,www.udemy.com/course/administracao-de-sistemas-sap-dominada/,Mayko Silva,199.99,50.00,4.8(191 ratings)
SAP PP - Planificación de la Producción,www.udemy.com/course/sap-pp-planificacion-de-la-produccion/,Ricardo Naya,94.99,11.39,4.1(279 ratings)
SAP MM Einkauf leicht gemacht für Anfänger,www.udemy.com/course/sap-mm-einkauf-leicht-gemacht/,Ulrika Garner,69.99,11.39,4.4(91 ratings)
SAP FI El curso de consultoria completo,www.udemy.com/course/sap-fi-el-curso-de-consultoria-completo/,Sap Entuidioma,199.99,18.99,4.3(130 ratings)
SAP Berechtigungen Grundlagen,www.udemy.com/course/sap-berechtigungen-grundlagen/,Tobias Harmes,69.99,11.39,4.4(166 ratings)
SAP WorkFlow Completo en Español,www.udemy.com/course/sap-workflow-completo-en-espanol/,Freddy Valderrama,99.99,25.00,4.5(74 ratings)
SAP HANA La nueva plataforma tecnológica de SAP,www.udemy.com/course/sap-hana-la-nueva-plataforma-tecnologica-de-sap/,Sap Entuidioma,199.99,18.99,4.0(131 ratings)
SAP BASIS Administración de usuarios,www.udemy.com/course/sap-basis-administracion-de-usuarios/,Sap Entuidioma,199.99,18.99,3.9(61 ratings)
SAP PM Modulo I- Estructura Organizativa y Datos Maestros,www.udemy.com/course/sap-pm-modulo-1-estructura-organizativa-y-datos-maestros/,KOURCITY Online,114.99,11.39,4.5(172 ratings)
SAP PM Módulo II - Gestión de Avisos de Mantenimiento,www.udemy.com/course/sap-pm-modulo-ii-gestion-de-avisos-de-mantenimiento/,KOURCITY Online,89.99,11.39,4.0(25 ratings)
